url,stamp,table
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2003/visa-bulletin-for-october-2002.html,2002-10-01,"<table class=""grid"" width=""100%"" cellspacing=""0"" cellpadding=""3"" border=""1"">
<tbody><tr><th> </th>
<th>All Chargeability Areas Except Those Listed</th>
<th>INDIA</th>
<th>MEXICO</th>
<th>PHILIPPINES</th>
</tr><tr><th><p><b>Employment</b>-<b>Based</b></p>
</th>
<td valign=""top""> </td>
<td valign=""top""> </td>
<td valign=""top""> </td>
<td valign=""top""> </td>
</tr><tr><th>1st</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>2nd</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>3rd</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>Other Workers</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>4th</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>Certain Religious Workers</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>5th</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>Targeted Employment Areas/Regional Centers</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2003/visa-bulletin-for-november-2002.html,2002-11-01,"<table width=""100%"" cellspacing=""0"" cellpadding=""3"" border=""1"">
<tbody><tr><th> </th>
<th>All Chargeability Areas Except Those Listed</th>
<th>INDIA</th>
<th>MEXICO</th>
<th>PHILIPPINES</th>
</tr><tr><th><p><b>Employment</b>-<b>Based</b></p>
</th>
<td valign=""top""> </td>
<td valign=""top""> </td>
<td valign=""top""> </td>
<td valign=""top""> </td>
</tr><tr><th>1<sup>st</sup></th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>2<sup>nd</sup></th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>3<sup>rd</sup></th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>Other Workers</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>4<sup>th</sup></th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>Certain Religious Workers</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>5<sup>th</sup></th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>Targeted Employment Areas/Regional Centers</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2003/visa-bulletin-for-december-2002.html,2002-12-01,"<table style=""border-right-width: 0px; max-width: 520px; border-top-width: 0px; border-bottom-width: 0px; border-left-width: 0px; border-image: initial;"" border=""1"" cellspacing=""0"" summary=""This table shows the priority dates for employment based immigrant visas."" cellpadding=""3"" width=""100%"" align=""center"">
<caption><span><b>Priority Dates for Employment-Based Immigrant Visas</b></span></caption>
<tbody><tr><th valign=""top""> </th>
<th valign=""top"">All Chargeability Areas Except Those Listed</th>
<th valign=""top"">MEXICO</th>
<th valign=""top"">PHILIPPINES</th>
</tr><tr><th valign=""top""><p style=""line-height: 20px; font-family: Verdana, sans-serif; color: rgb(64,64,64); font-size: 12px; font-weight: normal;""><b>Employment</b>-<b>Based</b></p>
</th>
<td valign=""top""> </td>
<td valign=""top""> </td>
<td valign=""top""> </td>
</tr><tr><th valign=""top"">1<sup>st</sup></th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th valign=""top"">2<sup>nd</sup></th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th valign=""top"">3<sup>rd</sup></th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th valign=""top"">Other Workers</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th valign=""top"">4<sup>th</sup></th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th valign=""top"">Certain Religious Workers</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th valign=""top"">5<sup>th</sup></th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th valign=""top"">Targeted Employment Areas/Regional Centers</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2003/visa-bulletin-for-january-2003.html,2003-01-01,"<table border=""1"" cellspacing=""0"" cellpadding=""1"" width=""100%"">
<tbody><tr><td> </td>
<td><b>All Chargeability Areas<br>
 Except Those Listed</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td><b>Employment-Based</b></td>
<td> </td>
<td> </td>
<td> </td>
</tr><tr><td><b>1st</b></td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td><b>2nd</b></td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td><b>3rd</b></td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td><b>Other Workers</b></td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td><b>4th</b></td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td><b>5th</b></td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td><b>Targeted Employment Areas/Regional Centers</b></td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2003/visa-bulletin-for-february-2003.html,2003-02-01,"<table width=""100%"" cellspacing=""0"" cellpadding=""3"" border=""1"">
<tbody><tr><th> </th>
<th>All Chargeability Areas Except Those Listed</th>
<th>MEXICO</th>
<th>PHILIPPINES</th>
</tr><tr><th><p><b>Employment</b>-<b>Based</b></p>
</th>
<td valign=""top""> </td>
<td valign=""top""> </td>
<td valign=""top""> </td>
</tr><tr><th>1st</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>2nd</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>3rd</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>Other Workers</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>4th</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>Certain Religious Workers</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>5th</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr><tr><th>Targeted Employment Areas/Regional Centers</th>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
<td valign=""top"">C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2003/visa-bulletin-for-march-2003.html,2003-03-01,"<table width=""100%"" cellspacing=""1"" cellpadding=""4"" border=""1"">
<tbody><tr><th> </th>
<th><p>All Chargeability Areas Except Those Listed</p>
</th>
<th><p>MEXICO</p>
</th>
<th><p>PHILIPPINES</p>
</th>
</tr><tr><th><p><b>Employment</b>-<b>Based</b></p>
</th>
<td width=""23%"" valign=""top""> </td>
<td width=""15%"" valign=""top""> </td>
<td width=""22%"" valign=""top""> </td>
</tr><tr><th><p><b>1st</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>2nd</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>3rd</b></p>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>Other Workers</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>4th</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>Certain Religious Workers</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>5th</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>Targeted Employment Areas/Regional Centers</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2003/visa-bulletin-for-april-2003.html,2003-04-01,"<table width=""100%"" cellspacing=""0"" border=""1"">
<tbody><tr><td width=""25%""> </td>
<td width=""25%""><b>All Chargeability Areas Except Those Listed</b></td>
<td width=""25%""><b>MEXICO</b></td>
<td width=""25%""><b>PHILIPPINES</b><p> </p>
</td>
</tr><tr><td width=""25%""><b>Employment-Based</b></td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
</tr><tr><td width=""25%""><b>1st</b></td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
</tr><tr><td width=""25%""><b>2nd</b></td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
</tr><tr><td width=""25%""><b>3rd</b></td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
</tr><tr><td width=""25%""><b>Other Workers</b></td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
</tr><tr><td width=""25%""><b>4th</b></td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
</tr><tr><td width=""25%""><b>Certain Religious Workers</b></td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
</tr><tr><td width=""25%""><b>5th</b></td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
</tr><tr><td width=""25%""><b>Targeted Employment Areas/Regional Centers</b></td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
<td width=""25%"">C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2003/visa-bulletin-for-may-2003.html,2003-05-01,"<table width=""100%"" cellspacing=""0"" border=""1"">
<tbody><tr><th> </th>
<th><h4>All Chargeability Areas Except Those Listed</h4>
</th>
<th><h4>MEXICO</h4>
</th>
<th><h4>PHILIPPINES</h4>
</th>
</tr><tr><th><p><b>Employment</b>-<b>Based</b></p>
</th>
<td width=""23%"" valign=""top""> </td>
<td width=""15%"" valign=""top""> </td>
<td width=""22%"" valign=""top""> </td>
</tr><tr><th><h4>1st</h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4>2nd</h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4>3rd<br>
</h4>
<br>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4>Other Workers</h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4>4th</h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4>Certain Religious Workers</h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4>5th</h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4>Targeted Employment Areas/Regional Centers</h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2003/visa-bulletin-for-june-2003.html,2003-06-01,"<table width=""100%"" cellspacing=""1"" cellpadding=""7"" border=""1"">
<tbody><tr><th><b> </b></th>
<th><h4><b>All Chargeability Areas Except Those Listed</b></h4>
</th>
<th><h4><b>MEXICO</b></h4>
</th>
<th><h4><b>PHILIPPINES</b></h4>
</th>
</tr><tr><th><p><b>Employment-Based</b></p>
</th>
<td width=""23%"" valign=""top""> </td>
<td width=""15%"" valign=""top""> </td>
<td width=""22%"" valign=""top""> </td>
</tr><tr><th><h4>1st</h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4>2nd</h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4>3rd</h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4>Other Workers</h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4>4th</h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4>Certain Religious Workers</h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4>5th</h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4>Targeted Employment Areas/Regional Centers</h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2003/visa-bulletin-for-july-2003.html,2003-07-01,"<table width=""100%"" cellspacing=""1"" cellpadding=""7"" border=""1"">
<tbody><tr><th> </th>
<th><h4><b>All Chargeability Areas Except Those Listed</b></h4>
</th>
<th><h4>INDIA</h4>
</th>
<th><h4><b>MEXICO</b></h4>
</th>
<th><h4><b>PHILIPPINES</b></h4>
</th>
</tr><tr><th><p><b>Employment-Based</b></p>
<b></b><p> </p>
</th>
<td width=""23%"" valign=""top""><b> </b></td>
<td width=""15%"" valign=""top""><b> </b></td>
<td width=""15%"" valign=""top""><b> </b></td>
<td width=""22%"" valign=""top""><b> </b></td>
</tr><tr><th><h4><b>1st</b></h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4><b>2nd</b></h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4><b>3rd</b></h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4><b>Other Workers</b></h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4><b>4th</b></h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4><b>Certain Religious Workers</b></h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4><b>5th</b></h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr><tr><th><h4><b>Targeted Employment Areas/Regional Centers</b></h4>
</th>
<td width=""23%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""22%"" valign=""top"">C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2003/visa-bulletin-for-august-2003.html,2003-08-01,"<table width=""100%"" cellspacing=""1"" cellpadding=""7"" border=""1"">
<tbody><tr><th><b> </b></th>
<th><p><b>All Chargeability Areas Except Those Listed</b></p>
</th>
<th><b>INDIA</b></th>
<th><p><b>MEXICO</b></p>
</th>
<th><p><b>PHILIPPINES</b></p>
</th>
</tr><tr><th><p><b>Employment-Based</b></p>
</th>
<td width=""23%"" valign=""top""> </td>
<td width=""15%"" valign=""top""> </td>
<td width=""15%"" valign=""top""> </td>
<td width=""22%"" valign=""top""> </td>
</tr><tr><th><p><b>1st</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>2nd</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>3rd</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>Other Workers</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>4th</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>Certain Religious Workers</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>5th</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>Targeted Employment Areas/Regional Centers</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2003/visa-bulletin-for-september-2003.html,2003-09-01,"<table width=""100%"" cellspacing=""1"" cellpadding=""4"" border=""1"">
<tbody><tr><th> </th>
<th><p><b>All Chargeability Areas Except Those Listed</b></p>
</th>
<th><b>INDIA</b></th>
<th><p><b>MEXICO</b></p>
</th>
<th><p><b>PHILIPPINES</b></p>
</th>
</tr><tr><th><p><b>Employment-Based</b></p>
</th>
<td width=""23%"" valign=""top""> </td>
<td width=""15%"" valign=""top""> </td>
<td width=""15%"" valign=""top""> </td>
<td width=""22%"" valign=""top""> </td>
</tr><tr><th><p><b>1st</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>2nd</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>3rd</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>Other Workers</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>4th</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>Certain Religious Workers</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>5th</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>Targeted Employment Areas/Regional Centers</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2004/visa-bulletin-for-october-2003.html,2003-10-01,"<table width=""100%"" cellpadding=""3"" border=""1"">
<tbody><tr><th><b>Employment-Based</b></th>
<th><p><b>All Chargeability Areas Except Those Listed</b></p>
</th>
<th><b>INDIA</b></th>
<th><p><b>MEXICO</b></p>
</th>
<th><p><b>PHILIPPINES</b></p>
</th>
</tr><tr><th><p><b>1st</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>2nd</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>3rd</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>Other Workers</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>4th</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>Certain Religious Workers</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>5th</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr><tr><th><p><b>Targeted Employment Areas/Regional Centers</b></p>
</th>
<td width=""23%"" valign=""top""><p>C</p>
</td>
<td width=""15%"" valign=""top"">C</td>
<td width=""15%"" valign=""top""><p>C</p>
</td>
<td width=""22%"" valign=""top""><p>C</p>
</td>
</tr></tbody></table>"
